# Image list with two lines of data per image:
#   IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, NAME
#   POINTS2D[] as (X, Y, POINT3D_ID)
# Number of images: 570, mean observations per image: 0.0
522 0.0396161 -0.101957 0.85172 -0.512453 3.89899 0.687812 3.27163 1 frame_006510.jpg

523 0.00939578 -0.122911 0.8317 -0.541368 4.11574 0.981571 2.97647 1 frame_006520.jpg

524 -0.00889469 -0.127273 0.813133 -0.567923 4.21347 1.16664 2.80248 1 frame_006530.jpg

525 -0.0309898 -0.116036 0.804203 -0.582093 4.30463 1.12555 2.68372 1 frame_006540.jpg

526 -0.0577256 -0.0933726 0.788772 -0.604804 4.37811 1.04906 2.57552 1 frame_006550.jpg

527 -0.0400302 -0.0460472 0.766943 -0.638808 4.15751 1.11995 2.87434 1 frame_006560.jpg

528 -0.026411 -0.0120409 0.737152 -0.675104 3.97285 1.31449 3.0314 1 frame_006570.jpg

529 0.00752171 0.0216529 0.715224 -0.69852 3.6482 1.53621 3.30419 1 frame_006580.jpg

530 -0.0338341 -0.0555364 -0.69988 0.711294 3.35493 1.64832 3.53625 1 frame_006590.jpg

531 -0.0660383 -0.0981838 -0.677942 0.72553 2.96123 1.80258 3.77805 1 frame_006600.jpg

532 -0.114828 -0.143371 -0.650535 0.736929 2.39703 2.06024 4.01407 1 frame_006610.jpg

533 -0.16811 -0.190911 -0.630003 0.733749 1.73727 2.22777 4.2405 1 frame_006620.jpg

534 -0.209388 -0.233434 -0.626525 0.713535 1.13799 2.16426 4.44539 1 frame_006630.jpg

535 -0.246786 -0.277435 -0.640316 0.6724 0.496891 1.83237 4.66919 1 frame_006640.jpg

536 0.276281 0.311846 0.656062 -0.629288 -0.0396532 1.43852 4.78805 1 frame_006650.jpg

537 0.272496 0.324324 0.679242 -0.599325 -0.140614 1.02949 4.85728 1 frame_006660.jpg

538 0.266935 0.332288 0.70364 -0.568525 -0.201487 0.609114 4.89838 1 frame_006670.jpg

539 0.267849 0.345928 0.726717 -0.529597 -0.353291 0.142443 4.89575 1 frame_006680.jpg

540 0.251493 0.339904 0.74477 -0.51627 -0.195252 -0.111678 4.89195 1 frame_006690.jpg

541 0.229615 0.325416 0.766234 -0.504249 0.0704312 -0.36979 4.87569 1 frame_006700.jpg

542 0.192502 0.287246 0.791029 -0.504684 0.627033 -0.528964 4.81901 1 frame_006710.jpg

543 0.182473 0.245528 0.818299 -0.486628 0.983083 -0.713021 4.73486 1 frame_006720.jpg

544 0.161418 0.209924 0.840651 -0.472422 1.39212 -0.869181 4.61293 1 frame_006730.jpg

545 0.141995 0.1897 0.84894 -0.47239 1.68188 -0.889683 4.52102 1 frame_006740.jpg

546 0.135218 0.181685 0.851973 -0.472069 1.78719 -0.894873 4.48328 1 frame_006750.jpg

547 0.132259 0.178785 0.852793 -0.472534 1.8266 -0.892571 4.46963 1 frame_006760.jpg

548 0.132791 0.177181 0.853837 -0.471102 1.8319 -0.898139 4.46602 1 frame_006770.jpg

549 0.130273 0.177478 0.853396 -0.47249 1.84817 -0.894709 4.45873 1 frame_006780.jpg

550 0.130126 0.178635 0.852382 -0.473922 1.84093 -0.88534 4.4621 1 frame_006790.jpg

551 0.128307 0.179905 0.852068 -0.474502 1.8442 -0.890462 4.45713 1 frame_006800.jpg

552 0.129937 0.181897 0.84937 -0.478122 1.82167 -0.856188 4.47308 1 frame_006810.jpg

553 0.130788 0.183805 0.848296 -0.479066 1.80344 -0.850342 4.48132 1 frame_006820.jpg

554 0.129196 0.186647 0.847674 -0.479499 1.79733 -0.861576 4.48235 1 frame_006830.jpg

555 0.122204 0.186507 0.842531 -0.49033 1.85281 -0.782449 4.47639 1 frame_006840.jpg

556 0.132246 0.17537 0.815697 -0.535159 1.87361 -0.252621 4.54752 1 frame_006850.jpg

557 0.134074 0.156723 0.79378 -0.572167 1.99264 0.207777 4.52569 1 frame_006860.jpg

558 0.111548 0.105887 0.778877 -0.608027 2.45583 0.672267 4.28911 1 frame_006870.jpg

559 0.0766148 0.0367787 0.780179 -0.619757 3.047 0.95078 3.89639 1 frame_006880.jpg

560 0.0196594 -0.0389417 0.7953 -0.604645 3.7449 0.991249 3.3037 1 frame_006890.jpg

561 -0.0439185 -0.11357 0.794568 -0.59484 4.33185 1.14411 2.52828 1 frame_006900.jpg

562 -0.0893887 -0.166763 0.773094 -0.605413 4.63271 1.42994 1.86214 1 frame_006910.jpg

563 -0.115299 -0.1729 0.741937 -0.63745 4.72841 1.59494 1.52369 1 frame_006920.jpg

564 -0.112516 -0.146264 0.706057 -0.683689 4.65559 1.75817 1.54851 1 frame_006930.jpg

565 0.0734231 0.0997479 -0.677845 0.724697 4.3924 1.98195 1.93474 1 frame_006940.jpg

566 0.0171203 0.0427936 -0.657837 0.751749 3.95044 2.19759 2.48545 1 frame_006950.jpg

567 -0.0483623 -0.0357513 -0.647366 0.759803 3.29727 2.26322 3.17589 1 frame_006960.jpg

568 -0.0934151 -0.0994537 -0.65563 0.742652 2.69617 2.08398 3.70899 1 frame_006970.jpg

569 -0.127911 -0.147116 -0.683221 0.703708 2.13392 1.6866 4.13784 1 frame_006980.jpg

570 0.142615 0.168212 0.708147 -0.670741 1.80996 1.33699 4.31572 1 frame_006990.jpg

