# Image list with two lines of data per image:
#   IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, NAME
#   POINTS2D[] as (X, Y, POINT3D_ID)
# Number of images: 758, mean observations per image: 0.0

527 0.623142 0.648444 0.332827 -0.283619 -2.30916 1.50499 0.879023 1 frame_005520.jpg

528 0.613209 0.664804 0.323368 -0.278287 -2.27795 1.52807 0.845173 1 frame_005530.jpg

529 0.61123 0.678602 0.313727 -0.259753 -2.29497 1.50726 0.760161 1 frame_005540.jpg

530 0.597715 0.70109 0.305093 -0.241098 -2.29409 1.48424 0.722857 1 frame_005550.jpg

531 0.592574 0.71843 0.292083 -0.21772 -2.31545 1.45692 0.62519 1 frame_005560.jpg

532 0.608025 0.723456 0.268528 -0.186575 -2.35895 1.43514 0.394472 1 frame_005570.jpg

533 0.615413 0.724626 0.256256 -0.174689 -2.35736 1.43847 0.284984 1 frame_005580.jpg

534 0.619859 0.724614 0.24731 -0.171891 -2.33557 1.4597 0.226191 1 frame_005590.jpg

535 0.628774 0.716224 0.242072 -0.181843 -2.30202 1.49868 0.195656 1 frame_005600.jpg

536 0.639806 0.694851 0.251594 -0.211024 -2.26643 1.53509 0.24434 1 frame_005610.jpg

537 0.668986 0.658139 0.252531 -0.235665 -2.25299 1.56514 0.170739 1 frame_005620.jpg

538 0.683233 0.635979 0.257296 -0.250045 -2.25349 1.58195 0.143789 1 frame_005630.jpg

539 0.687994 0.628771 0.251967 -0.26043 -2.22928 1.62655 0.111689 1 frame_005640.jpg

540 0.691377 0.622138 0.250131 -0.269032 -2.2145 1.6523 0.0807279 1 frame_005650.jpg

541 0.695318 0.617583 0.24861 -0.270771 -2.21655 1.64852 0.025237 1 frame_005660.jpg

542 0.694151 0.619477 0.251377 -0.266856 -2.22263 1.63518 -0.0132525 1 frame_005670.jpg

543 0.689039 0.623537 0.258302 -0.264021 -2.23157 1.60759 -0.0147218 1 frame_005680.jpg

544 0.68324 0.626959 0.268353 -0.260945 -2.24063 1.57188 0.000562495 1 frame_005690.jpg

545 0.682025 0.637721 0.259341 -0.246772 -2.22134 1.5773 -0.093753 1 frame_005700.jpg

546 0.689241 0.638889 0.238475 -0.244739 -2.16648 1.60178 -0.229324 1 frame_005710.jpg

547 0.688642 0.653941 0.2107 -0.231819 -2.07685 1.66006 -0.381719 1 frame_005720.jpg

548 0.693248 0.667083 0.179152 -0.205699 -1.98303 1.69217 -0.571321 1 frame_005730.jpg

549 0.689475 0.680639 0.158144 -0.190647 -1.89112 1.73812 -0.646583 1 frame_005740.jpg

550 0.683819 0.697534 0.13146 -0.168984 -1.78219 1.78087 -0.738776 1 frame_005750.jpg

551 0.682704 0.701788 0.130237 -0.156355 -1.76392 1.77018 -0.772214 1 frame_005760.jpg

552 0.68779 0.703393 0.114531 -0.138083 -1.70717 1.7552 -0.894966 1 frame_005770.jpg

553 0.696533 0.699981 0.0933097 -0.127132 -1.60867 1.7325 -1.06559 1 frame_005780.jpg

554 0.70066 0.702546 0.068402 -0.104044 -1.5016 1.7267 -1.22305 1 frame_005790.jpg

555 0.693282 0.710992 0.0589086 -0.10189 -1.44177 1.76217 -1.24798 1 frame_005800.jpg

556 0.679023 0.726459 0.0627281 -0.0851455 -1.45225 1.81261 -1.22468 1 frame_005810.jpg

557 0.692008 0.717044 0.0449817 -0.0703527 -1.38038 1.74649 -1.38385 1 frame_005820.jpg

558 0.696789 0.715377 0.0282457 -0.0438466 -1.27457 1.70828 -1.5066 1 frame_005830.jpg

559 0.688437 0.72469 0.0147811 -0.0257103 -1.19183 1.76669 -1.5499 1 frame_005840.jpg

560 0.69089 0.722896 -0.00882005 0.00394035 -1.02086 1.75417 -1.67464 1 frame_005850.jpg

561 0.704798 0.708568 -0.0222851 0.026359 -0.918247 1.64718 -1.82056 1 frame_005860.jpg

562 0.667144 0.743805 -0.0236555 -0.0333608 -0.711756 2.05155 -1.97533 1 frame_006040.jpg

563 0.660797 0.745741 0.0323889 -0.0785411 -1.12453 2.10376 -1.99732 1 frame_006050.jpg

564 0.688444 0.706148 0.0948457 -0.13566 -1.62817 1.80615 -1.97794 1 frame_006060.jpg

565 0.676078 0.711935 0.109421 -0.155223 -1.7292 1.87749 -1.87102 1 frame_006070.jpg

566 0.674991 0.712061 0.124118 -0.14816 -1.81081 1.84246 -1.86293 1 frame_006080.jpg

567 0.670859 0.708376 0.142284 -0.167051 -1.9109 1.84749 -1.78227 1 frame_006090.jpg

568 0.66568 0.707288 0.16072 -0.175453 -2.0106 1.83715 -1.71668 1 frame_006100.jpg

569 0.662163 0.701159 0.181717 -0.192081 -2.11798 1.81896 -1.63312 1 frame_006110.jpg

570 0.659263 0.695434 0.200161 -0.204155 -2.2088 1.79237 -1.56451 1 frame_006120.jpg

571 0.653772 0.690558 0.218584 -0.218937 -2.28641 1.78672 -1.47346 1 frame_006130.jpg

572 0.647397 0.686222 0.231507 -0.237448 -2.34196 1.80126 -1.39958 1 frame_006140.jpg

573 0.6437 0.682908 0.239609 -0.248747 -2.3707 1.81156 -1.36772 1 frame_006150.jpg

574 0.638858 0.674332 0.25284 -0.270571 -2.42561 1.82162 -1.28936 1 frame_006160.jpg

575 0.637633 0.669988 0.259742 -0.277624 -2.46076 1.81546 -1.27116 1 frame_006170.jpg

576 0.634287 0.659122 0.274919 -0.29607 -2.52943 1.8023 -1.18448 1 frame_006180.jpg

577 0.631379 0.641946 0.29959 -0.315455 -2.6426 1.749 -1.04344 1 frame_006190.jpg

578 0.617459 0.634435 0.325174 -0.332412 -2.73008 1.74338 -0.852209 1 frame_006200.jpg

579 0.608225 0.629225 0.340468 -0.34383 -2.78539 1.74358 -0.728008 1 frame_006210.jpg

580 0.596464 0.622714 0.360646 -0.355516 -2.84573 1.73061 -0.563429 1 frame_006220.jpg

581 0.59205 0.615161 0.370173 -0.366096 -2.87691 1.72507 -0.478084 1 frame_006230.jpg

582 0.589657 0.605542 0.379555 -0.376246 -2.90567 1.70782 -0.401398 1 frame_006240.jpg

583 0.590075 0.593254 0.387545 -0.386872 -2.93575 1.68388 -0.340687 1 frame_006250.jpg

584 0.586207 0.587418 0.39084 -0.398178 -2.93725 1.70733 -0.282391 1 frame_006260.jpg

585 0.583307 0.576751 0.397328 -0.411391 -2.95698 1.71396 -0.203701 1 frame_006270.jpg

586 0.586135 0.567034 0.40007 -0.418166 -2.9784 1.70723 -0.179487 1 frame_006280.jpg

587 0.588406 0.559016 0.401739 -0.424129 -2.98993 1.71377 -0.159966 1 frame_006290.jpg

588 0.594886 0.542942 0.391713 -0.444844 -2.96259 1.77709 -0.184965 1 frame_006300.jpg

589 0.606903 0.52534 0.386042 -0.454597 -2.98427 1.7699 -0.228373 1 frame_006310.jpg

590 0.622056 0.502642 0.379765 -0.464947 -3.00947 1.73579 -0.27799 1 frame_006320.jpg

591 0.625675 0.490259 0.373737 -0.478014 -3.00072 1.77477 -0.290774 1 frame_006330.jpg

592 0.636864 0.478515 0.357386 -0.487547 -2.98252 1.77807 -0.396908 1 frame_006340.jpg

593 0.643445 0.468129 0.347323 -0.496186 -2.97475 1.7869 -0.450964 1 frame_006350.jpg

594 0.651602 0.456364 0.332419 -0.506601 -2.95728 1.80359 -0.536793 1 frame_006360.jpg

595 0.656582 0.441182 0.320406 -0.521151 -2.93786 1.83404 -0.582716 1 frame_006370.jpg

596 0.663164 0.439165 0.315039 -0.517782 -2.93482 1.80717 -0.634532 1 frame_006380.jpg

597 0.640574 0.456805 0.337476 -0.516821 -2.94255 1.86554 -0.439765 1 frame_006390.jpg

598 0.605608 0.51063 0.376694 -0.480206 -2.96278 1.90096 -0.17353 1 frame_006400.jpg

599 0.588602 0.536671 0.397304 -0.455722 -2.97809 1.82136 -0.0477577 1 frame_006410.jpg

600 0.569954 0.559403 0.413414 -0.437389 -2.98027 1.76808 0.0722466 1 frame_006420.jpg

601 0.556484 0.578828 0.426583 -0.416306 -2.99557 1.69966 0.143187 1 frame_006430.jpg

602 0.526801 0.586148 0.453106 -0.416661 -3.00083 1.65917 0.403356 1 frame_006440.jpg

603 0.532041 0.613391 0.442646 -0.380458 -3.00529 1.58635 0.21896 1 frame_006450.jpg

604 0.515863 0.624584 0.456685 -0.367721 -3.02617 1.54128 0.31765 1 frame_006460.jpg

605 0.505489 0.634275 0.459024 -0.362593 -2.99985 1.53405 0.353863 1 frame_006470.jpg

606 0.490537 0.644833 0.467858 -0.353089 -2.99788 1.50966 0.426225 1 frame_006480.jpg

607 0.488182 0.652897 0.471139 -0.336797 -3.01557 1.45428 0.39743 1 frame_006490.jpg

608 0.480845 0.659918 0.473223 -0.33069 -3.00495 1.44384 0.410905 1 frame_006500.jpg

609 0.45758 0.681562 0.478158 -0.312185 -2.99983 1.43692 0.458539 1 frame_006510.jpg

610 0.45073 0.68929 0.474953 -0.310069 -2.96207 1.46906 0.457249 1 frame_006520.jpg

611 0.454923 0.697711 0.465152 -0.299797 -2.94787 1.49933 0.362252 1 frame_006530.jpg

612 0.458754 0.711367 0.448078 -0.287624 -2.90992 1.57135 0.23882 1 frame_006540.jpg

613 0.469185 0.722079 0.427829 -0.274642 -2.86492 1.63753 0.0818372 1 frame_006550.jpg

614 0.484497 0.733605 0.405101 -0.250958 -2.81627 1.6754 -0.129645 1 frame_006560.jpg

615 0.493518 0.745568 0.382117 -0.233568 -2.7442 1.73334 -0.291227 1 frame_006570.jpg

616 0.502755 0.753968 0.361602 -0.21912 -2.67957 1.77306 -0.43287 1 frame_006580.jpg

617 0.493671 0.773436 0.345202 -0.197285 -2.61377 1.82854 -0.488494 1 frame_006590.jpg

618 0.480503 0.794897 0.320687 -0.185513 -2.51696 1.94215 -0.517304 1 frame_006600.jpg

619 0.459095 0.823476 0.290466 -0.163553 -2.38489 2.08297 -0.542676 1 frame_006610.jpg

620 0.432616 0.84689 0.271908 -0.147267 -2.30251 2.18428 -0.470797 1 frame_006620.jpg

621 0.424437 0.863174 0.24431 -0.122865 -2.19238 2.25521 -0.521486 1 frame_006630.jpg

622 0.415477 0.875477 0.218244 -0.115275 -2.07394 2.34823 -0.522656 1 frame_006640.jpg

623 0.400241 0.890256 0.191969 -0.101973 -1.95897 2.44314 -0.507686 1 frame_006650.jpg

624 0.386588 0.903422 0.16202 -0.0901589 -1.82467 2.52902 -0.497905 1 frame_006660.jpg

625 0.371687 0.914221 0.145858 -0.0691017 -1.7395 2.58266 -0.516124 1 frame_006670.jpg

626 0.349702 0.926872 0.123029 -0.0589976 -1.64224 2.6586 -0.432775 1 frame_006680.jpg

627 0.337909 0.933297 0.112651 -0.0456484 -1.59774 2.68425 -0.415414 1 frame_006690.jpg

628 0.331785 0.937585 0.0984447 -0.0340844 -1.53856 2.71491 -0.422518 1 frame_006700.jpg

629 0.327478 0.941621 0.077588 -0.00942217 -1.44698 2.75557 -0.469963 1 frame_006710.jpg

630 0.325761 0.943827 0.0549836 0.00690034 -1.32515 2.80169 -0.516005 1 frame_006720.jpg

631 0.316179 0.94786 0.0339946 0.020884 -1.23606 2.85365 -0.501059 1 frame_006730.jpg

632 0.306884 0.950947 0.0124692 0.0369775 -1.15273 2.89529 -0.503921 1 frame_006740.jpg

633 0.2971 0.95371 -0.0059269 0.0461835 -1.07675 2.93679 -0.472303 1 frame_006750.jpg

634 0.286696 0.955663 -0.0283236 0.0609197 -0.98172 2.98049 -0.446392 1 frame_006760.jpg

635 0.28623 0.954202 -0.0533806 0.0687179 -0.856388 3.02354 -0.46467 1 frame_006770.jpg

636 0.292669 0.950138 -0.0785661 0.0735548 -0.715537 3.05818 -0.519137 1 frame_006780.jpg

637 0.303876 0.943705 -0.102238 0.0814105 -0.575214 3.08019 -0.607801 1 frame_006790.jpg

638 0.323656 0.934333 -0.126807 0.0786693 -0.441092 3.09391 -0.723937 1 frame_006800.jpg

639 0.341794 0.923332 -0.150854 0.0887578 -0.281213 3.08735 -0.857501 1 frame_006810.jpg

640 0.375732 0.904294 -0.177373 0.0980685 -0.105401 3.02839 -1.07332 1 frame_006820.jpg

641 0.406809 0.883924 -0.203287 0.108898 0.0743462 2.98267 -1.25275 1 frame_006830.jpg

645 -0.196721 -0.188908 0.681252 -0.679345 2.49562 1.73608 1.81801 1 frame_007240.jpg

646 -0.190156 -0.18803 0.694779 -0.667659 2.46474 1.63941 1.91379 1 frame_007250.jpg

647 -0.18138 -0.18005 0.713483 -0.652399 2.42475 1.51488 2.04306 1 frame_007260.jpg

648 -0.176859 -0.164617 0.73042 -0.638834 2.38941 1.36877 2.17263 1 frame_007270.jpg

649 -0.16072 -0.15693 0.749492 -0.622738 2.29791 1.23892 2.33027 1 frame_007280.jpg

650 -0.14193 -0.143628 0.771339 -0.603542 2.1944 1.07465 2.47858 1 frame_007290.jpg

651 -0.121577 -0.125197 0.78188 -0.598506 2.07685 0.934361 2.56433 1 frame_007300.jpg

652 -0.112464 -0.111982 0.794136 -0.586652 1.99101 0.80876 2.65228 1 frame_007310.jpg

653 -0.108411 -0.0967726 0.805865 -0.573989 1.91684 0.668221 2.72305 1 frame_007320.jpg

654 -0.0863167 -0.0787645 0.81896 -0.561828 1.74764 0.539232 2.84242 1 frame_007330.jpg

655 -0.0729278 -0.0535825 0.829249 -0.551503 1.60853 0.39969 2.93617 1 frame_007340.jpg

656 -0.0510864 -0.031958 0.837758 -0.542706 1.4203 0.299211 3.02527 1 frame_007350.jpg

657 -0.0289676 -0.00628772 0.840194 -0.541475 1.20852 0.252922 3.10759 1 frame_007360.jpg

658 -0.0270389 0.0070339 0.844674 -0.534552 1.1397 0.17461 3.13078 1 frame_007370.jpg

659 -0.0198037 0.0207688 0.84736 -0.530244 1.04646 0.121606 3.16483 1 frame_007380.jpg

660 -0.00579094 0.0359253 0.851003 -0.523898 0.907432 0.0619924 3.2066 1 frame_007390.jpg

661 0.00459254 0.0512825 0.860857 -0.506236 0.780119 -0.0831803 3.23101 1 frame_007400.jpg

662 0.0123549 0.059335 0.865599 -0.497058 0.693513 -0.154543 3.24119 1 frame_007410.jpg

663 0.0259924 0.0737462 0.865924 -0.494026 0.553308 -0.175795 3.26555 1 frame_007420.jpg

664 0.0443877 0.0922842 0.865188 -0.490881 0.371058 -0.196064 3.28745 1 frame_007430.jpg

665 0.0482927 0.106283 0.866317 -0.485661 0.284343 -0.236147 3.2947 1 frame_007440.jpg

666 0.0525989 0.120177 0.870366 -0.474609 0.194609 -0.318334 3.29082 1 frame_007450.jpg

667 0.0587765 0.126917 0.871232 -0.470522 0.126171 -0.343941 3.29017 1 frame_007460.jpg

668 0.0672952 0.129393 0.874327 -0.462905 0.0615407 -0.390588 3.28833 1 frame_007470.jpg

669 0.0794579 0.133368 0.881697 -0.445546 -0.0322778 -0.506509 3.27747 1 frame_007480.jpg

670 0.0814167 0.137774 0.884143 -0.438954 -0.0685848 -0.554003 3.27229 1 frame_007490.jpg

671 0.0852481 0.135968 0.883842 -0.439396 -0.0851963 -0.547389 3.27662 1 frame_007500.jpg

672 0.0789844 0.130261 0.888934 -0.431961 -0.0332455 -0.609933 3.2698 1 frame_007510.jpg

673 0.0827604 0.129676 0.896433 -0.415623 -0.0590329 -0.725785 3.24953 1 frame_007520.jpg

674 0.0836496 0.130869 0.898329 -0.410951 -0.0723516 -0.758828 3.24685 1 frame_007530.jpg

675 0.0818409 0.130635 0.898323 -0.411403 -0.0645599 -0.757208 3.24872 1 frame_007540.jpg

676 0.070771 0.122161 0.89986 -0.412698 0.0322274 -0.758921 3.24984 1 frame_007550.jpg

677 0.0680866 0.119408 0.898398 -0.417116 0.0623428 -0.729403 3.25538 1 frame_007560.jpg

678 0.0647859 0.114406 0.897506 -0.420948 0.108775 -0.70464 3.25885 1 frame_007570.jpg

679 0.0578426 0.110822 0.889193 -0.440123 0.171596 -0.570896 3.28578 1 frame_007580.jpg

680 0.0608484 0.115174 0.872234 -0.471423 0.153201 -0.329663 3.32041 1 frame_007590.jpg

681 0.074639 0.124046 0.861203 -0.487207 0.0505662 -0.188788 3.33646 1 frame_007600.jpg

682 0.0866134 0.13703 0.848948 -0.502999 -0.0587405 -0.0472709 3.34398 1 frame_007610.jpg

683 0.098113 0.152305 0.840495 -0.510632 -0.178914 0.0367444 3.34247 1 frame_007620.jpg

684 0.101255 0.163629 0.831359 -0.521359 -0.236383 0.13442 3.33897 1 frame_007630.jpg

685 0.107018 0.174555 0.820586 -0.533588 -0.306738 0.25193 3.33014 1 frame_007640.jpg

686 0.117617 0.189697 0.810811 -0.541079 -0.42258 0.340865 3.31218 1 frame_007650.jpg

687 0.117004 0.196492 0.797208 -0.558713 -0.439173 0.494214 3.29636 1 frame_007660.jpg

688 0.11692 0.200032 0.7822 -0.578343 -0.437969 0.658825 3.26803 1 frame_007670.jpg

689 0.12456 0.203487 0.772271 -0.588792 -0.482692 0.767673 3.24429 1 frame_007680.jpg

690 0.123467 0.19722 0.764132 -0.601633 -0.445603 0.874681 3.23606 1 frame_007690.jpg

691 0.128025 0.192475 0.752629 -0.616533 -0.441924 1.00583 3.20459 1 frame_007700.jpg

692 0.112537 0.157991 0.743047 -0.640511 -0.319401 1.15488 3.16566 1 frame_007710.jpg

693 0.105919 0.159754 0.731548 -0.654292 -0.275561 1.26214 3.13129 1 frame_007720.jpg

694 0.107022 0.160712 0.712908 -0.674152 -0.266896 1.41082 3.05746 1 frame_007730.jpg

695 0.110107 0.155443 0.700873 -0.68738 -0.264855 1.52063 3.00687 1 frame_007740.jpg

696 -0.10521 -0.149124 -0.68971 0.700709 -0.21624 1.62295 2.96105 1 frame_007750.jpg

697 -0.0950781 -0.138557 -0.683025 0.710802 -0.129416 1.73147 2.93485 1 frame_007760.jpg

698 -0.110955 -0.142029 -0.673587 0.716797 -0.202815 1.89428 2.89983 1 frame_007770.jpg

699 0.0186177 0.0305207 -0.602109 0.797613 1.21799 2.57881 2.15235 1 frame_007950.jpg

700 0.0231078 0.0355763 -0.630825 0.774765 1.26758 2.40502 2.29343 1 frame_007960.jpg

701 0.0412339 0.0450063 -0.654986 0.753171 1.39339 2.21117 2.39233 1 frame_007970.jpg

702 0.049853 0.0580767 -0.665424 0.742531 1.46703 2.09489 2.42561 1 frame_007980.jpg

703 0.0553442 0.0676112 -0.680386 0.727627 1.52087 1.95842 2.47145 1 frame_007990.jpg

704 0.0577069 0.0696623 -0.688393 0.719675 1.54518 1.89162 2.49878 1 frame_008000.jpg

705 0.0634371 0.0702673 -0.702362 0.705497 1.58751 1.76208 2.54487 1 frame_008010.jpg

706 -0.078082 -0.0750437 0.718567 -0.686973 1.68562 1.59157 2.56121 1 frame_008020.jpg

707 -0.083969 -0.0794156 0.73806 -0.664763 1.7265 1.39733 2.59681 1 frame_008030.jpg

708 -0.0962636 -0.0927831 0.752779 -0.644553 1.82128 1.2388 2.56978 1 frame_008040.jpg

709 -0.110213 -0.0961984 0.75927 -0.634119 1.90007 1.13293 2.52169 1 frame_008050.jpg

710 -0.110421 -0.0920697 0.762327 -0.631022 1.88844 1.09072 2.51087 1 frame_008060.jpg

711 -0.0973861 -0.0813161 0.773153 -0.621399 1.80404 1.01464 2.57148 1 frame_008070.jpg

712 -0.0974305 -0.0827844 0.776843 -0.616578 1.80808 0.986091 2.54016 1 frame_008080.jpg

713 -0.0941637 -0.0824969 0.775256 -0.619116 1.79305 1.00467 2.49616 1 frame_008090.jpg

714 -0.0938643 -0.0802694 0.778574 -0.61528 1.79074 0.995984 2.46804 1 frame_008100.jpg

715 -0.105344 -0.0773262 0.779975 -0.612014 1.84915 0.964312 2.3911 1 frame_008110.jpg

716 -0.102205 -0.0725263 0.78179 -0.610817 1.83861 0.957933 2.34719 1 frame_008120.jpg

717 -0.08965 -0.0665556 0.783025 -0.611887 1.77436 0.966763 2.32879 1 frame_008130.jpg

718 -0.100614 -0.0787154 0.779556 -0.613166 1.83794 0.995072 2.20993 1 frame_008140.jpg

719 -0.0930959 -0.0784575 0.77329 -0.622254 1.79332 1.06496 2.1511 1 frame_008150.jpg

720 -0.103441 -0.083754 0.761637 -0.634188 1.82819 1.15288 2.01801 1 frame_008160.jpg

721 -0.106838 -0.0894141 0.747946 -0.648974 1.82252 1.25999 1.891 1 frame_008170.jpg

722 -0.121077 -0.0922704 0.735818 -0.659847 1.87602 1.3283 1.76068 1 frame_008180.jpg

723 -0.128416 -0.0930628 0.727956 -0.66703 1.88935 1.35462 1.66137 1 frame_008190.jpg

724 -0.143336 -0.104866 0.725717 -0.664675 1.94533 1.36363 1.5416 1 frame_008200.jpg

725 -0.146335 -0.110771 0.726862 -0.661806 1.94804 1.37052 1.47431 1 frame_008210.jpg

726 -0.139143 -0.119432 0.719697 -0.669636 1.91318 1.46999 1.40706 1 frame_008220.jpg

727 -0.138569 -0.12549 0.716528 -0.672041 1.90436 1.49852 1.33701 1 frame_008230.jpg

728 -0.150419 -0.131011 0.714788 -0.67029 1.96223 1.52805 1.25267 1 frame_008240.jpg

729 -0.177603 -0.158048 0.705729 -0.667402 2.0627 1.54432 1.04893 1 frame_008250.jpg

730 -0.174075 -0.177039 0.710337 -0.658618 2.04859 1.57224 0.999786 1 frame_008260.jpg

731 -0.195948 -0.211016 0.721594 -0.629586 2.1239 1.54173 0.88119 1 frame_008270.jpg

732 -0.24002 -0.257087 0.700831 -0.620591 2.17403 1.58437 0.510434 1 frame_008280.jpg

733 -0.262563 -0.292576 0.685528 -0.612789 2.13937 1.63729 0.269468 1 frame_008290.jpg

734 -0.280875 -0.318915 0.67914 -0.598475 2.10956 1.65546 0.105105 1 frame_008300.jpg

735 -0.290994 -0.334279 0.674332 -0.590641 2.07723 1.67001 0.00813559 1 frame_008310.jpg

736 -0.301579 -0.354806 0.673853 -0.573659 2.06035 1.6753 -0.0826099 1 frame_008320.jpg

737 -0.321395 -0.373896 0.666723 -0.558917 2.04431 1.67206 -0.239829 1 frame_008330.jpg

738 -0.333575 -0.388235 0.660718 -0.549048 2.01726 1.6818 -0.364104 1 frame_008340.jpg

739 -0.347102 -0.404063 0.657781 -0.53252 1.99906 1.69531 -0.483548 1 frame_008350.jpg

740 -0.351981 -0.420288 0.653299 -0.522176 1.95949 1.74088 -0.577314 1 frame_008360.jpg

741 -0.373774 -0.43755 0.634258 -0.516294 1.89666 1.76266 -0.771959 1 frame_008370.jpg

742 -0.378674 -0.452728 0.630454 -0.504155 1.853 1.79929 -0.845715 1 frame_008380.jpg

743 -0.399151 -0.477656 0.609319 -0.491176 1.73186 1.8393 -1.03998 1 frame_008390.jpg

744 -0.41299 -0.499813 0.591921 -0.478807 1.60355 1.88531 -1.17928 1 frame_008400.jpg

745 -0.432372 -0.521238 0.570261 -0.464939 1.45113 1.91272 -1.33572 1 frame_008410.jpg

746 -0.445062 -0.544084 0.55238 -0.448072 1.30232 1.95529 -1.43496 1 frame_008420.jpg

747 0.45755 0.555743 -0.537224 0.439532 1.19896 1.95989 -1.51963 1 frame_008430.jpg

748 0.465454 0.560124 -0.526107 0.439119 1.13878 1.95226 -1.58064 1 frame_008440.jpg

749 0.476146 0.558428 -0.517773 0.439721 1.11248 1.92098 -1.64235 1 frame_008450.jpg

750 0.487956 0.563608 -0.506732 0.432977 1.06004 1.90719 -1.69879 1 frame_008460.jpg

751 0.494405 0.578117 -0.492347 0.423012 0.956526 1.93707 -1.73425 1 frame_008470.jpg

752 0.502765 0.589997 -0.475506 0.415963 0.850822 1.94767 -1.78075 1 frame_008480.jpg

753 0.501498 0.599828 -0.474712 0.404171 0.814268 1.98235 -1.75451 1 frame_008490.jpg

754 0.477571 0.612342 -0.495215 0.389518 0.854832 2.07609 -1.60765 1 frame_008500.jpg

755 0.46144 0.616979 -0.514092 0.376989 0.912571 2.12049 -1.49588 1 frame_008510.jpg

756 0.45678 0.616259 -0.523223 0.371234 0.947803 2.12275 -1.45276 1 frame_008520.jpg

757 0.444422 0.607262 -0.535298 0.383638 1.01973 2.11683 -1.39935 1 frame_008530.jpg

758 0.435228 0.596235 -0.547681 0.393861 1.09991 2.10035 -1.35309 1 frame_008540.jpg

759 0.445123 0.589711 -0.546464 0.394314 1.11196 2.05918 -1.39552 1 frame_008550.jpg

760 0.444978 0.58397 -0.549384 0.398937 1.13778 2.04133 -1.39487 1 frame_008560.jpg

761 0.44491 0.585459 -0.54843 0.398142 1.12659 2.04557 -1.39468 1 frame_008570.jpg

